condition,text_branch,field,comparison,metric,param,target_proposal_uid,target_cohort,n_human_reviews,human_value,ai_value,paired_diff
baseline,rephrased,strengths,human_vs_pooled_ai,effective_rank,,y2::5,,4,2.970272266173818,2.8101411812002843,0.1601310849735338
baseline,rephrased,strengths,human_vs_pooled_ai,effective_rank,,y2::6,,4,2.8902865280155057,2.8662569823050457,0.02402954571046001
baseline,rephrased,strengths,human_vs_pooled_ai,effective_rank,,y2::7,,4,2.7765177643114884,2.8412251313850327,-0.0647073670735443
baseline,rephrased,strengths,human_vs_pooled_ai,effective_rank,,y2::8,,3,1.9743205462123938,1.9054448748643469,0.06887567134804695
baseline,rephrased,strengths,human_vs_pooled_ai,effective_rank,,y2::9,,4,2.949491906032373,2.8203084550004704,0.12918345103190276
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,0.5163003663003664,0.48369963369963365
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,0.9934065934065934,0.00659340659340657
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,0.9732600732600732,0.026739926739926756
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,0.9934065934065934,0.00659340659340657
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,0.9919413919413919,0.008058608058608141
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,0.9139194139194139,0.08608058608058611
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,0.9908424908424909,0.009157509157509125
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,0.728021978021978,0.271978021978022
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,0.9587912087912088,0.04120879120879117
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::8,,5,1.0,0.9440559440559441,0.05594405594405594
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::9,,3,1.0,0.6424908424908423,0.3575091575091577
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::1,,3,1.0,0.797069597069597,0.202930402930403
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::10,,3,1.0,0.9743589743589743,0.02564102564102566
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::11,,4,1.0,0.9358974358974359,0.0641025641025641
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::2,,3,1.0,0.5311355311355311,0.46886446886446886
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::3,,4,1.0,0.9338827838827839,0.0661172161172161
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::4,,2,1.0,0.0,1.0
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::5,,4,1.0,0.11904761904761904,0.8809523809523809
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::6,,4,1.0,0.9146520146520146,0.08534798534798538
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::7,,4,1.0,0.9970695970695971,0.00293040293040292
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::8,,3,1.0,0.3054945054945055,0.6945054945054945
baseline,rephrased,strengths,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::9,,4,1.0,0.5042124542124542,0.4957875457875458
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::1,,4,-0.6536731429703724,-0.6167428741244754,-0.03693026884589701
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::10,,4,-0.6291231708234949,-0.6237232767292628,-0.005399894094232138
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::11,,4,-0.6374248373977519,-0.6341488002042782,-0.003276037193473691
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::12,,4,-0.640014990445977,-0.6361362691920152,-0.0038787212539618254
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::2,,3,-0.4953054904900729,-0.48978416366746275,-0.00552132682261014
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::3,,4,-0.6344639233444683,-0.6412639311907303,0.006800007846262002
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::4,,4,-0.6468750773068119,-0.627627971884911,-0.01924710542190089
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::5,,4,-0.6346617963142693,-0.6334390507365923,-0.0012227455776769869
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::6,,4,-0.6394834853676985,-0.6180588542229668,-0.0214246311447317
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::7,,4,-0.643427764605174,-0.6379327265796989,-0.00549503802547513
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::8,,5,-0.7358622134510051,-0.7465601589842381,0.010697945533233
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y1::9,,3,-0.4971367466059428,-0.49121630089371154,-0.00592044571223127
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::1,,3,-0.4953900756778729,-0.4914807877314116,-0.003909287946461337
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::10,,3,-0.4961779250115433,-0.48527622076813637,-0.010901704243406918
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::11,,4,-0.6373156864850829,-0.627636115944389,-0.009679570540693905
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::2,,3,-0.5148805372757665,-0.49808068138218176,-0.016799855893584792
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::3,,4,-0.6453817789517208,-0.6279109343607032,-0.017470844591017554
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::4,,2,-0.3197957668384673,-0.30067964131778124,-0.019116125520686034
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::5,,4,-0.6587612380084915,-0.6330796941928863,-0.025681543815605168
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::6,,4,-0.6435055653918194,-0.6235276275818498,-0.019977937809969593
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::7,,4,-0.6270919879343991,-0.6253857311564145,-0.0017062567779846383
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::8,,3,-0.5154397956276056,-0.4909596720921516,-0.02448012353545398
baseline,rephrased,strengths,human_vs_pooled_ai,vendi_slope,q=0..2,y2::9,,4,-0.6466471880105552,-0.6200704150203229,-0.02657677299023231
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.0081692175208862,-0.0081692175208862
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.024551086193127198,-0.024551086193127198
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,0.019445216873549432,-0.019445216873549432
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.01683669261904298,-0.01683669261904298
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::2,,3,0.0,0.014338925164204777,-0.014338925164204777
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.02461148492390336,-0.02461148492390336
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.010394862751059084,-0.010394862751059084
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.021713876870107836,-0.021713876870107836
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.014099645383505078,-0.014099645383505078
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.014260641777395871,-0.014260641777395871
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.035392391232433734,-0.035392391232433734
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.015671047052240327,-0.015671047052240327
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.018689236596599625,-0.018689236596599625
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.007731965070203379,-0.007731965070203379
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.011712639870226553,-0.011712639870226553
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.005297340820097896,-0.005297340820097896
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.008560604802999179,-0.008560604802999179
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.006583498225841773,-0.006583498225841773
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.006218092427683662,-0.006218092427683662
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.006004405586317519,-0.006004405586317519
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.01864849317155825,-0.01864849317155825
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.007567872423822273,-0.007567872423822273
baseline,rephrased,strengths,human_vs_pooled_ai,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.008920989958991528,-0.008920989958991528
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::1,,4,1.2292479981343283,1.3961434939824005,-0.16689549584807217
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::10,,4,1.3454099707742164,1.4350201106696931,-0.08961013989547673
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::11,,4,1.3120275084624446,1.3048517174007679,0.007175791061676762
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::12,,4,1.2942784127278855,1.3449024346227862,-0.050624021894900784
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::2,,3,1.2731510091246347,1.3054689827452726,-0.03231797362063782
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::3,,4,1.3241286261743992,1.3086938388964124,0.01543478727798675
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::4,,4,1.2630769324549072,1.3971640486644161,-0.13408711620950897
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::5,,4,1.3227425453883581,1.3264961251618743,-0.0037535797735162024
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::6,,4,1.3017535438379568,1.4155974676380612,-0.11384392380010433
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::7,,4,1.280808667357503,1.3872275485517644,-0.10641888119426146
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::8,,5,1.3933062296308194,1.289932466412899,0.10337376321792036
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y1::9,,3,1.2687794924041595,1.2691275058211664,-0.00034801341700685384
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::1,,3,1.2758781121866782,1.331555059839427,-0.055676947652748776
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::10,,3,1.2688515770599202,1.3311112346288327,-0.062259657568912496
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::11,,4,1.3102648929081717,1.3829982006434236,-0.07273330773525188
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::2,,3,1.1871422089281294,1.297118059523276,-0.1099758505951467
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::3,,4,1.2690366346528932,1.3650055826562042,-0.09596894800331102
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::4,,2,1.1313420431992447,1.2158498239409317,-0.08450778074168697
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::5,,4,1.2037225626127028,1.3500868229685075,-0.14636426035580463
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::6,,4,1.280279492117088,1.4313103137270478,-0.15103082160995984
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::7,,4,1.35807763044442,1.4091305775215168,-0.051052947077096844
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::8,,3,1.1851767219475835,1.2736800754881759,-0.08850335354059236
baseline,rephrased,strengths,human_vs_claude,vendi,q=1,y2::9,,4,1.2656107335349664,1.3940359050083,-0.12842517147333354
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::1,,4,2.8322251732180197,2.7981991123996965,0.034026060818323156
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::10,,4,2.418269847531298,2.74262601624798,-0.3243561687166818
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::11,,4,2.910234278720753,2.713920595028486,0.1963136836922672
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::12,,4,2.5520411907834237,2.845963139315029,-0.29392194853160536
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::2,,3,1.7420922782089097,1.8328029197399787,-0.090710641531069
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::3,,4,2.724816024075717,2.7555780905071834,-0.030762066431466284
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::4,,4,2.7606797383467048,2.5551807410942198,0.205498997252485
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::5,,4,2.703404657269732,2.8660564010388354,-0.16265174376910352
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::6,,4,2.9169417804354887,2.9160262708920963,0.0009155095433923677
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::7,,4,2.812316271074324,2.653232507615976,0.15908376345834796
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::8,,5,3.1584801460267027,3.3464033270843268,-0.18792318105762407
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y1::9,,3,1.9446127022347965,1.9447086937987295,-9.599156393291786e-05
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::1,,3,1.9047770494309746,1.8696476854244442,0.03512936400653044
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::10,,3,1.7191913996975456,1.945650895181609,-0.2264594954840633
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::11,,4,2.7227701930920385,2.7038541698229723,0.018916023269066162
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::2,,3,1.8855985584526747,1.8825833474799936,0.0030152109726810927
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::3,,4,2.634999606882849,2.7697281211457287,-0.1347285142628798
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::5,,4,2.940507813704693,2.5828101714479663,0.35769764225672684
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::6,,4,2.785331912485659,2.7273953029794837,0.057936609506175074
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::7,,4,2.5998829829683476,2.6297279869543924,-0.029845003986044727
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::8,,3,1.9498228488549634,1.8683471380418932,0.08147571081307015
baseline,rephrased,strengths,human_vs_claude,participation_ratio,,y2::9,,4,2.903208367813149,2.7274067249944673,0.1758016428186817
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::1,,4,2.9144666959145336,2.892548246677092,0.02191844923744135
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::10,,4,2.6751384929974256,2.8623388023670264,-0.18720030936960086
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::11,,4,2.955599014632836,2.8407632510161696,0.11483576361666659
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::12,,4,2.7378660131429147,2.9199560120615056,-0.1820899989185909
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::2,,3,1.8536945854883398,1.905687093310534,-0.051992507822194334
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::3,,4,2.8478185602634474,2.8688146945705246,-0.020996134307077252
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::4,,4,2.8745697166660578,2.729493093093983,0.14507662357207485
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::5,,4,2.8315487196041755,2.9284930499965145,-0.09694433039233896
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::6,,4,2.955708488438423,2.957025138617328,-0.0013166501789050322
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::7,,4,2.8973679775345658,2.801774548264354,0.09559342927021186
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::8,,5,3.5377367802209423,3.6418024207034656,-0.10406564048252331
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y1::9,,3,1.9715845876541949,1.9711985810050632,0.00038600664913168714
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::1,,3,1.9502134171956451,1.928263008234784,0.02195040896086109
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::10,,3,1.8387678357217028,1.9716318891348557,-0.13286405341315288
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::11,,4,2.8551359037262243,2.8387685783145207,0.016367325411703604
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::2,,3,1.9396298548241082,1.9363709327498424,0.003258922074265813
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::3,,4,2.796385541866599,2.87817226285716,-0.08178672099056117
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::5,,4,2.970272266173818,2.7665653944740187,0.2037068716997994
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::6,,4,2.8902865280155057,2.851739087797026,0.03854744021847978
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::7,,4,2.7765177643114884,2.799748809634849,-0.023231045323360622
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::8,,3,1.9743205462123938,1.9276565472575442,0.04666399895484963
baseline,rephrased,strengths,human_vs_claude,effective_rank,,y2::9,,4,2.949491906032373,2.851125510415314,0.09836639561705907
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,0.45,0.55
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,0.95,0.050000000000000044
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,1.0,0.0
baseline,rephrased,strengths,human_vs_claude,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
